Domain size 512x512x64, z-curve layout

=============================================================================================
=== LAPLAP-IDXVAR VS LAPLAP-KLOOP AT 128 (KLOOP OPTIMAL) AND 512 THREADS (IDXVAR OPTIMAL) ===
Why does performance decrease with more threads for kloop whereas it increases for more threads for idxvar?
 -> Too low occupancy in kloop variants!

=== 64x1x4 Threads (optimal for idxvar) ===

--- idxvar ---
Kernel: void LapLapUnstr::Chasing::laplap_idxvar<double>(int const *, int, int, _coord3<int>, double const *, _coord3<int>*)
     21                         flop_count_dp_add                  Floating Point Operations(Double Precision Add)   297289728   297289728   297289728
     21                         flop_count_dp_fma                  Floating Point Operations(Double Precision FMA)    99096576    99096576    99096576
     21                         flop_count_dp_mul                  Floating Point Operations(Double Precision Mul)           0           0           0
     21                             flop_count_sp                      Floating Point Operations(Single Precision)           0           0           0
     21                         flop_count_sp_add                  Floating Point Operations(Single Precision Add)           0           0           0
     21                         flop_count_sp_fma                  Floating Point Operations(Single Precision FMA)           0           0           0
     21                         flop_count_sp_mul                   Floating Point Operation(Single Precision Mul)           0           0           0
     21                     flop_count_sp_special              Floating Point Operations(Single Precision Special)           0           0           0
     21                             inst_executed                                            Instructions Executed    29131725    37554861    31538335
     21                               inst_issued                                              Instructions Issued    29136729    29139786    29137841
     21                          dram_utilization                                        Device Memory Utilization     Mid (6)     Mid (6)     Mid (6)
     21                        sysmem_utilization                                        System Memory Utilization     Low (1)     Low (1)     Low (1)
     21                          stall_inst_fetch                         Issue Stall Reasons (Instructions Fetch)       0.04%       0.09%       0.04%
     21                     stall_exec_dependency                       Issue Stall Reasons (Execution Dependency)       6.50%       7.16%       6.82%
     21                   stall_memory_dependency                               Issue Stall Reasons (Data Request)      88.32%      89.49%      88.94%
     21                             stall_texture                                    Issue Stall Reasons (Texture)       0.00%       0.00%       0.00%
     21                                stall_sync                            Issue Stall Reasons (Synchronization)       0.00%       0.00%       0.00%
     21                               stall_other                                      Issue Stall Reasons (Other)       0.95%       1.09%       1.02%
     21          stall_constant_memory_dependency                         Issue Stall Reasons (Immediate constant)       0.04%       0.11%       0.06%
     21                           stall_pipe_busy                                  Issue Stall Reasons (Pipe Busy)       1.40%       1.56%       1.48%
     21                         shared_efficiency                                         Shared Memory Efficiency       0.00%       0.00%       0.00%
     21                                inst_fp_32                                          FP Instructions(Single)           0           0           0
     21                                inst_fp_64                                          FP Instructions(Double)   396386304   396386304   396386304
     21                              inst_integer                                             Integer Instructions   291882576   291882576   291882576
     21                          inst_bit_convert                                         Bit-Convert Instructions           0           0           0
     21                              inst_control                                        Control-Flow Instructions     4131056     4131056     4131056
     21                        inst_compute_ld_st                                          Load/Store Instructions   234322112   234322112   234322112
     21                                 inst_misc                                                Misc Instructions     4143248     4143248     4143248
     21           inst_inter_thread_communication                                        Inter-Thread Instructions           0           0           0
     21                               issue_slots                                                      Issue Slots    29136729    29139786    29137841
     21                                 cf_issued                                 Issued Control-Flow Instructions      177619      177619      177619
     21                               cf_executed                               Executed Control-Flow Instructions      177619      177619      177619
     21                               ldst_issued                                   Issued Load/Store Instructions     7347404     7347404     7347404
     21                             ldst_executed                                 Executed Load/Store Instructions     7347404     7347404     7347404
     21                       atomic_transactions                                              Atomic Transactions           0           0           0
     21           atomic_transactions_per_request                                  Atomic Transactions Per Request    0.000000    0.000000    0.000000
     21                      l2_atomic_throughput                                  L2 Throughput (Atomic requests)  0.00000B/s  0.00000B/s  0.00000B/s
     21                    l2_atomic_transactions                                L2 Transactions (Atomic requests)           0           0           0
     21                  l2_tex_read_transactions                                  L2 Transactions (Texture Reads)    15629384    15741544    15669446
     21                     stall_memory_throttle                            Issue Stall Reasons (Memory Throttle)       1.03%       1.16%       1.08%
     21                        stall_not_selected                               Issue Stall Reasons (Not Selected)       0.52%       0.59%       0.56%
     21                 l2_tex_write_transactions                                 L2 Transactions (Texture Writes)     4129024     4129024     4129024
     21                             flop_count_hp                        Floating Point Operations(Half Precision)           0           0           0
     21                         flop_count_hp_add                    Floating Point Operations(Half Precision Add)           0           0           0
     21                         flop_count_hp_mul                     Floating Point Operation(Half Precision Mul)           0           0           0
     21                         flop_count_hp_fma                    Floating Point Operations(Half Precision FMA)           0           0           0
     21                                inst_fp_16                                            HP Instructions(Half)           0           0           0
     21                                       ipc                                                     Executed IPC    0.419846    0.553666    0.502966
     21                                issued_ipc                                                       Issued IPC    0.489693    0.564034    0.521301
-->     21                    issue_slot_utilization                                           Issue Slot Utilization      12.24%      14.10%      13.03%
     21                             sm_efficiency                                          Multiprocessor Activity      95.84%      98.53%      97.52%
-->     21                        achieved_occupancy                                               Achieved Occupancy    0.406305    0.421905    0.415785
     21                  eligible_warps_per_cycle                                  Eligible Warps Per Active Cycle    0.635708    0.715232    0.665359
     21                        shared_utilization                                        Shared Memory Utilization    Idle (0)    Idle (0)    Idle (0)
     21                            l2_utilization                                             L2 Cache Utilization     Low (2)     Low (3)     Low (2)
     21                           tex_utilization                                        Unified Cache Utilization     Low (3)     Mid (4)     Low (3)
     21                       ldst_fu_utilization                             Load/Store Function Unit Utilization     Low (2)     Low (2)     Low (2)
     21                         cf_fu_utilization                           Control-Flow Function Unit Utilization     Low (1)     Low (1)     Low (1)
     21                        tex_fu_utilization                                Texture Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
     21                    special_fu_utilization                                Special Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
     21             half_precision_fu_utilization                         Half-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
     21           single_precision_fu_utilization                       Single-Precision Function Unit Utilization     Low (1)     Low (1)     Low (1)
     21           double_precision_fu_utilization                       Double-Precision Function Unit Utilization     Low (3)     Low (3)     Low (3)
     21                        flop_hp_efficiency                                       FLOP Efficiency(Peak Half)       0.00%       0.00%       0.00%
     21                        flop_sp_efficiency                                     FLOP Efficiency(Peak Single)       0.00%       0.00%       0.00%
     21                        flop_dp_efficiency                                     FLOP Efficiency(Peak Double)      10.19%      14.25%      13.23%
     21                   sysmem_read_utilization                                   System Memory Read Utilization    Idle (0)    Idle (0)    Idle (0)
