,stencil,variant,unstructured,z-curves,comp,no-chase,size-x,size-y,size-z,blocks-x,blocks-y,blocks-z,threads-prod,threads-x,threads-y,threads-z,median,avg,min,max
12511,fastwaves,idxvar-shared,True,False,False,False,64,64,64,15,2,30,256,4,32,2,49100.0,49518.0,48390.0,57080.0
12512,fastwaves,idxvar-shared,True,False,False,False,64,64,64,8,60,2,256,8,1,32,49340.0,49518.0,48740.0,50850.0
12513,fastwaves,idxvar-shared,True,False,False,False,64,64,64,8,30,4,256,8,2,16,49695.0,49811.0,48680.0,51650.0
12514,fastwaves,idxvar-shared,True,False,False,False,64,64,64,8,15,8,256,8,4,8,49200.0,49102.0,47820.0,51290.0
12515,fastwaves,idxvar-shared,True,False,False,False,64,64,64,8,8,15,256,8,8,4,47855.0,48162.0,46800.0,50050.0
12516,fastwaves,idxvar-shared,True,False,False,False,64,64,64,8,4,30,256,8,16,2,47135.0,47406.0,45900.0,51930.0
12517,fastwaves,idxvar-shared,True,False,False,False,64,64,64,8,2,59,256,8,32,1,48085.0,48182.0,47010.0,51790.0
12518,fastwaves,idxvar-shared,True,False,False,False,64,64,64,4,60,4,256,16,1,16,47825.0,47940.0,46470.0,49550.0
12519,fastwaves,idxvar-shared,True,False,False,False,64,64,64,4,30,8,256,16,2,8,47125.0,47396.0,45930.0,49940.0
12520,fastwaves,idxvar-shared,True,False,False,False,64,64,64,4,15,15,256,16,4,4,47015.0,47288.0,46050.0,48690.0
12521,fastwaves,idxvar-shared,True,False,False,False,64,64,64,4,8,30,256,16,8,2,46990.0,47013.0,45890.0,49440.0
12522,fastwaves,idxvar-shared,True,False,False,False,64,64,64,4,4,59,256,16,16,1,47140.0,47037.0,45560.0,49360.0
12523,fastwaves,idxvar-shared,True,False,False,False,64,64,64,2,60,8,256,32,1,8,47480.0,47413.0,45380.0,49390.0
12524,fastwaves,idxvar-shared,True,False,False,False,64,64,64,2,30,15,256,32,2,4,48285.0,48234.0,46620.0,49230.0
12525,fastwaves,idxvar-shared,True,False,False,False,64,64,64,2,15,30,256,32,4,2,47325.0,47391.0,46060.0,53110.0
12526,fastwaves,idxvar-shared,True,False,False,False,64,64,64,2,8,59,256,32,8,1,47000.0,47066.0,45980.0,48820.0
12527,fastwaves,idxvar-shared,True,False,False,False,64,64,64,60,4,2,512,1,16,32,121360.0,121639.0,113180.0,129640.0
12528,fastwaves,idxvar-shared,True,False,False,False,64,64,64,60,2,4,512,1,32,16,135605.0,134966.0,128450.0,144340.0
12529,fastwaves,idxvar-shared,True,False,False,False,64,64,64,30,8,2,512,2,8,32,67235.0,67413.0,64670.0,70410.0
12530,fastwaves,idxvar-shared,True,False,False,False,64,64,64,30,4,4,512,2,16,16,71700.0,71434.0,68270.0,77390.0
12531,fastwaves,idxvar-shared,True,False,False,False,64,64,64,30,2,8,512,2,32,8,69085.0,69120.0,66210.0,72910.0
12532,fastwaves,idxvar-shared,True,False,False,False,64,64,64,15,15,2,512,4,4,32,50220.0,50452.0,49220.0,51560.0
12533,fastwaves,idxvar-shared,True,False,False,False,64,64,64,15,8,4,512,4,8,16,51065.0,51240.0,50110.0,54750.0
12534,fastwaves,idxvar-shared,True,False,False,False,64,64,64,15,4,8,512,4,16,8,51810.0,51226.0,49740.0,52780.0
12535,fastwaves,idxvar-shared,True,False,False,False,64,64,64,15,2,15,512,4,32,4,52495.0,52483.0,51390.0,54380.0
12536,fastwaves,idxvar-shared,True,False,False,False,64,64,64,8,30,2,512,8,2,32,49640.0,49678.0,47560.0,51790.0
12537,fastwaves,idxvar-shared,True,False,False,False,64,64,64,8,15,4,512,8,4,16,49685.0,49704.0,48550.0,51210.0
12538,fastwaves,idxvar-shared,True,False,False,False,64,64,64,8,8,8,512,8,8,8,48490.0,48504.0,46880.0,49880.0
12539,fastwaves,idxvar-shared,True,False,False,False,64,64,64,8,4,15,512,8,16,4,48705.0,48706.0,47100.0,49900.0
12540,fastwaves,idxvar-shared,True,False,False,False,64,64,64,8,2,30,512,8,32,2,48825.0,48958.0,48100.0,51640.0
12541,fastwaves,idxvar-shared,True,False,False,False,64,64,64,4,60,2,512,16,1,32,49760.0,49724.0,47770.0,54370.0
12542,fastwaves,idxvar-shared,True,False,False,False,64,64,64,4,30,4,512,16,2,16,47825.0,47828.0,45890.0,49550.0
12543,fastwaves,idxvar-shared,True,False,False,False,64,64,64,4,15,8,512,16,4,8,46515.0,46731.0,45510.0,48660.0
12544,fastwaves,idxvar-shared,True,False,False,False,64,64,64,4,8,15,512,16,8,4,45525.0,46301.0,45090.0,51230.0
12545,fastwaves,idxvar-shared,True,False,False,False,64,64,64,4,4,30,512,16,16,2,46495.0,46379.0,45120.0,48300.0
12546,fastwaves,idxvar-shared,True,False,False,False,64,64,64,4,2,59,512,16,32,1,46655.0,46670.0,45410.0,47970.0
12547,fastwaves,idxvar-shared,True,False,False,False,64,64,64,2,60,4,512,32,1,16,47935.0,47882.0,46250.0,50400.0
12548,fastwaves,idxvar-shared,True,False,False,False,64,64,64,2,30,8,512,32,2,8,46700.0,46854.0,45650.0,48710.0
12549,fastwaves,idxvar-shared,True,False,False,False,64,64,64,2,15,15,512,32,4,4,46585.0,46556.0,45040.0,48060.0
12550,fastwaves,idxvar-shared,True,False,False,False,64,64,64,2,8,30,512,32,8,2,45355.0,45698.0,44310.0,51680.0
12551,fastwaves,idxvar-shared,True,False,False,False,64,64,64,2,4,59,512,32,16,1,47780.0,47642.0,46170.0,49910.0
12552,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,60,60,1,1,1,1,1,521415.0,521646.0,518370.0,524110.0
12553,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,60,30,1,2,1,2,1,369945.0,370000.0,365470.0,376770.0
12554,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,30,60,1,2,2,1,1,364050.0,364772.0,360870.0,374190.0
12555,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,60,15,1,4,1,4,1,214680.0,214610.0,212520.0,217620.0
12556,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,30,30,1,4,2,2,1,209035.0,209340.0,207180.0,213480.0
12557,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,15,60,1,4,4,1,1,203320.0,204042.0,200760.0,212060.0
12558,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,60,8,1,8,1,8,1,212640.0,212617.0,209780.0,214760.0
12559,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,30,15,1,8,2,4,1,205685.0,205844.0,204040.0,208770.0
12560,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,15,30,1,8,4,2,1,199625.0,199984.0,197170.0,206920.0
12561,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,8,60,1,8,8,1,1,201055.0,200967.0,198700.0,202430.0
12562,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,60,4,1,16,1,16,1,222175.0,221818.0,218830.0,225670.0
12563,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,30,8,1,16,2,8,1,206550.0,206776.0,205020.0,209380.0
12564,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,15,15,1,16,4,4,1,199790.0,199744.0,196630.0,202260.0
12565,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,8,30,1,16,8,2,1,193870.0,193932.0,191570.0,198040.0
12566,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,4,60,1,16,16,1,1,194755.0,194880.0,191960.0,200320.0
12567,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,60,2,1,32,1,32,1,235260.0,236432.0,233490.0,238620.0
12568,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,30,4,1,32,2,16,1,214510.0,214689.0,212170.0,219040.0
12569,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,15,8,1,32,4,8,1,196525.0,196526.0,194790.0,199590.0
12570,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,8,15,1,32,8,4,1,196300.0,196422.0,193680.0,199440.0
12571,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,4,30,1,32,16,2,1,193115.0,193775.0,191710.0,197020.0
12572,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,2,60,1,32,32,1,1,192220.0,191962.0,189260.0,195340.0
12573,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,30,2,1,64,2,32,1,221940.0,221636.0,218520.0,224930.0
12574,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,15,4,1,64,4,16,1,201555.0,201696.0,198920.0,204400.0
12575,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,8,8,1,64,8,8,1,202400.0,202472.0,199590.0,205060.0
12576,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,4,15,1,64,16,4,1,196430.0,195810.0,193180.0,198000.0
12577,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,2,30,1,64,32,2,1,195310.0,195434.0,192590.0,202430.0
12578,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,15,2,1,128,4,32,1,212890.0,212722.0,209960.0,214690.0
12579,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,8,4,1,128,8,16,1,201980.0,201968.0,199290.0,207470.0
12580,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,4,8,1,128,16,8,1,197085.0,197256.0,194420.0,204040.0
12581,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,2,15,1,128,32,4,1,198810.0,199977.0,196760.0,213700.0
12582,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,8,2,1,256,8,32,1,221855.0,221417.0,218970.0,223170.0
12583,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,4,4,1,256,16,16,1,216530.0,216328.0,213360.0,219690.0
12584,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,2,8,1,256,32,8,1,211880.0,212008.0,208900.0,215140.0
12585,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,4,2,1,512,16,32,1,242165.0,241908.0,238450.0,244340.0
12586,fastwaves,idxvar-kloop,True,False,False,False,64,64,64,2,4,1,512,32,16,1,239850.0,241161.0,238550.0,246980.0
12587,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,60,8,1,1,1,1,463180.0,463314.0,461890.0,464780.0
12588,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,60,4,2,1,1,2,313360.0,313312.0,311390.0,315470.0
12589,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,30,8,2,1,2,1,263190.0,263227.0,262020.0,265070.0
12590,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,60,8,2,2,1,1,259835.0,259933.0,258250.0,262780.0
12591,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,60,2,4,1,1,4,208290.0,208161.0,205750.0,210070.0
12592,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,30,4,4,1,2,2,192780.0,192956.0,191730.0,194830.0
12593,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,15,8,4,1,4,1,156205.0,156202.0,153560.0,158030.0
12594,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,60,4,4,2,1,2,190480.0,190220.0,188120.0,192240.0
12595,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,30,8,4,2,2,1,155275.0,155173.0,153030.0,157540.0
12596,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,60,8,4,4,1,1,148970.0,149040.0,147130.0,150470.0
12597,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,60,1,8,1,1,8,168470.0,168370.0,166740.0,170910.0
12598,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,30,2,8,1,2,4,156610.0,156480.0,155080.0,157780.0
12599,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,15,4,8,1,4,2,141570.0,141303.0,139550.0,142650.0
12600,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,8,8,8,1,8,1,129390.0,129263.0,127310.0,131350.0
12601,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,60,2,8,2,1,4,142710.0,142380.0,140670.0,143900.0
12602,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,30,4,8,2,2,2,132915.0,132930.0,131400.0,134200.0
12603,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,15,8,8,2,4,1,102790.0,102968.0,101160.0,106470.0
12604,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,60,4,8,4,1,2,123450.0,123806.0,121700.0,127050.0
12605,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,30,8,8,4,2,1,96760.0,96816.0,95490.0,98740.0
12606,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,60,8,8,8,1,1,114785.0,115090.0,112620.0,117260.0
12607,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,30,1,16,1,2,8,155345.0,155082.0,152220.0,157160.0
12608,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,15,2,16,1,4,4,144210.0,145143.0,140120.0,153720.0
12609,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,8,4,16,1,8,2,140820.0,140759.0,137130.0,144380.0
12610,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,4,8,16,1,16,1,138755.0,138924.0,136000.0,146180.0
12611,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,60,1,16,2,1,8,122365.0,122116.0,119660.0,123460.0
12612,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,30,2,16,2,2,4,111115.0,111498.0,109730.0,116210.0
12613,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,15,4,16,2,4,2,103510.0,103730.0,101940.0,105590.0
12614,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,8,8,16,2,8,1,99665.0,99360.0,95620.0,105680.0
12615,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,60,2,16,4,1,4,100045.0,100161.0,97500.0,102790.0
12616,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,30,4,16,4,2,2,96140.0,96042.0,94510.0,98290.0
12617,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,15,8,16,4,4,1,68535.0,68476.0,67650.0,69550.0
12618,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,60,4,16,8,1,2,98150.0,98290.0,96920.0,100260.0
12619,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,30,8,16,8,2,1,82330.0,82440.0,80040.0,88700.0
12620,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,60,8,16,16,1,1,83470.0,83432.0,81750.0,85080.0
12621,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,15,1,32,1,4,8,156125.0,155945.0,154180.0,158460.0
12622,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,8,2,32,1,8,4,155455.0,155932.0,154090.0,159040.0
12623,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,4,4,32,1,16,2,154470.0,154028.0,148870.0,156600.0
12624,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,2,8,32,1,32,1,155805.0,155498.0,152520.0,158430.0
12625,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,30,1,32,2,2,8,88275.0,88888.0,87180.0,90850.0
12626,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,15,2,32,2,4,4,86570.0,86558.0,84940.0,88180.0
12627,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,8,4,32,2,8,2,84020.0,84154.0,82330.0,86520.0
12628,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,4,8,32,2,16,1,82440.0,83090.0,80720.0,90600.0
12629,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,60,1,32,4,1,8,74580.0,74505.0,73280.0,75890.0
12630,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,30,2,32,4,2,4,75435.0,75248.0,73840.0,76770.0
12631,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,15,4,32,4,4,2,69620.0,69728.0,68470.0,71270.0
12632,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,8,8,32,4,8,1,64040.0,63980.0,62640.0,66780.0
12633,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,60,2,32,8,1,4,69765.0,69774.0,68060.0,71460.0
12634,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,30,4,32,8,2,2,70070.0,70047.0,68800.0,71230.0
12635,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,15,8,32,8,4,1,58090.0,58208.0,57490.0,59470.0
12636,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,60,4,32,16,1,2,68815.0,69319.0,67190.0,79630.0
12637,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,30,8,32,16,2,1,56965.0,57008.0,55910.0,58470.0
12638,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,60,8,32,32,1,1,59225.0,59366.0,58280.0,60720.0
12639,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,8,1,64,1,8,8,154985.0,154958.0,151440.0,158750.0
12640,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,4,2,64,1,16,4,156670.0,155902.0,150060.0,160540.0
12641,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,2,4,64,1,32,2,149965.0,150646.0,147540.0,155690.0
12642,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,15,1,64,2,4,8,88275.0,88450.0,86340.0,91110.0
12643,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,8,2,64,2,8,4,83110.0,83026.0,81550.0,85700.0
12644,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,4,4,64,2,16,2,81275.0,81236.0,78400.0,83560.0
12645,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,2,8,64,2,32,1,78700.0,79112.0,77070.0,82690.0
12646,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,30,1,64,4,2,8,75820.0,76210.0,73960.0,78170.0
12647,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,15,2,64,4,4,4,71200.0,70996.0,69280.0,73510.0
12648,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,8,4,64,4,8,2,62290.0,62792.0,61040.0,67690.0
12649,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,4,8,64,4,16,1,60990.0,60784.0,59520.0,61820.0
12650,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,60,1,64,8,1,8,73820.0,73686.0,71470.0,78740.0
12651,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,30,2,64,8,2,4,68180.0,68198.0,66250.0,70740.0
12652,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,15,4,64,8,4,2,62920.0,62644.0,61080.0,64300.0
12653,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,8,8,64,8,8,1,61225.0,61199.0,59590.0,62770.0
12654,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,60,2,64,16,1,4,69535.0,69623.0,67700.0,71190.0
12655,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,30,4,64,16,2,2,57890.0,57760.0,56890.0,59460.0
12656,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,15,8,64,16,4,1,60305.0,60716.0,59500.0,64770.0
12657,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,60,4,64,32,1,2,57905.0,58020.0,56470.0,60450.0
12658,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,30,8,64,32,2,1,59695.0,59682.0,57480.0,61190.0
12659,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,4,1,128,1,16,8,154635.0,155119.0,150120.0,159310.0
12660,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,2,2,128,1,32,4,158405.0,157703.0,152070.0,165880.0
12661,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,8,1,128,2,8,8,83575.0,83590.0,81710.0,84730.0
12662,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,4,2,128,2,16,4,81480.0,81554.0,79310.0,84530.0
12663,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,2,4,128,2,32,2,77935.0,78192.0,77190.0,80470.0
12664,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,15,1,128,4,4,8,71910.0,71761.0,70860.0,73380.0
12665,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,8,2,128,4,8,4,60890.0,60888.0,59520.0,61940.0
12666,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,4,4,128,4,16,2,64765.0,64758.0,63010.0,66020.0
12667,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,2,8,128,4,32,1,61025.0,60979.0,60130.0,61930.0
12668,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,30,1,128,8,2,8,70810.0,71128.0,69750.0,73020.0
12669,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,15,2,128,8,4,4,58490.0,58682.0,57550.0,61470.0
12670,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,8,4,128,8,8,2,63105.0,63110.0,61700.0,64960.0
12671,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,4,8,128,8,16,1,58645.0,58670.0,57610.0,60240.0
12672,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,60,1,128,16,1,8,71095.0,71202.0,69560.0,73260.0
12673,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,30,2,128,16,2,4,57070.0,56934.0,55550.0,57840.0
12674,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,15,4,128,16,4,2,60340.0,60912.0,59200.0,69020.0
12675,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,8,8,128,16,8,1,57060.0,56876.0,55390.0,58870.0
12676,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,60,2,128,32,1,4,61085.0,60908.0,58910.0,63680.0
12677,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,30,4,128,32,2,2,57660.0,58071.0,56630.0,63070.0
12678,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,15,8,128,32,4,1,61435.0,61412.0,59610.0,63550.0
12679,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,60,2,1,256,1,32,8,166855.0,166293.0,159600.0,174830.0
12680,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,4,1,256,2,16,8,87060.0,87199.0,85380.0,89780.0
12681,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,2,2,256,2,32,4,83890.0,83962.0,82390.0,85840.0
12682,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,8,1,256,4,8,8,66000.0,66194.0,64910.0,68500.0
12683,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,4,2,256,4,16,4,65240.0,65123.0,63950.0,66180.0
12684,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,2,4,256,4,32,2,66605.0,66567.0,64560.0,69190.0
12685,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,15,1,256,8,4,8,61165.0,61093.0,59560.0,62390.0
12686,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,8,2,256,8,8,4,63175.0,63200.0,61700.0,64910.0
12687,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,4,4,256,8,16,2,60460.0,60446.0,59480.0,61630.0
12688,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,2,8,256,8,32,1,63030.0,63074.0,61600.0,65400.0
12689,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,30,1,256,16,2,8,59185.0,59162.0,57300.0,61070.0
12690,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,15,2,256,16,4,4,61430.0,61330.0,59650.0,63610.0
12691,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,8,4,256,16,8,2,59245.0,59716.0,57350.0,67520.0
12692,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,4,8,256,16,16,1,59550.0,59320.0,56860.0,60820.0
12693,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,60,1,256,32,1,8,58640.0,58436.0,56950.0,59470.0
12694,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,30,2,256,32,2,4,62130.0,61964.0,60870.0,62940.0
12695,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,15,4,256,32,4,2,58735.0,59020.0,57360.0,61100.0
12696,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,8,8,256,32,8,1,60025.0,59654.0,57330.0,61670.0
12697,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,30,2,1,512,2,32,8,99250.0,99118.0,97830.0,102220.0
12698,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,4,1,512,4,16,8,68455.0,68402.0,67030.0,71230.0
12699,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,15,2,2,512,4,32,4,64080.0,64020.0,62840.0,65540.0
12700,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,8,1,512,8,8,8,63300.0,63466.0,61960.0,65090.0
12701,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,4,2,512,8,16,4,60295.0,60162.0,59220.0,61040.0
12702,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,8,2,4,512,8,32,2,61230.0,61106.0,59260.0,62600.0
12703,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,15,1,512,16,4,8,60025.0,60839.0,59090.0,62950.0
12704,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,8,2,512,16,8,4,61145.0,61312.0,60080.0,62580.0
12705,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,4,4,512,16,16,2,57505.0,57598.0,56550.0,61080.0
12706,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,4,2,8,512,16,32,1,60420.0,60532.0,59680.0,62930.0
12707,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,30,1,512,32,2,8,59235.0,59182.0,57920.0,60620.0
12708,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,15,2,512,32,4,4,59830.0,60020.0,58570.0,63110.0
12709,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,8,4,512,32,8,2,59285.0,59658.0,58270.0,63870.0
12710,fastwaves,idxvar-kloop-sliced,True,False,False,False,64,64,64,2,4,8,512,32,16,1,61870.0,62343.0,61100.0,65050.0
12711,fastwaves,naive,True,True,False,False,64,64,64,60,60,59,1,1,1,1,407775.0,407318.0,404300.0,408690.0
12712,fastwaves,naive,True,True,False,False,64,64,64,60,60,30,2,1,1,2,234185.0,234424.0,232820.0,240350.0
12713,fastwaves,naive,True,True,False,False,64,64,64,60,30,59,2,1,2,1,224175.0,224597.0,222750.0,228230.0
12714,fastwaves,naive,True,True,False,False,64,64,64,30,60,59,2,2,1,1,221220.0,221461.0,219440.0,224680.0
