,stencil,precision,variant,unstructured,z-curves,comp,no-chase,size-x,size-y,size-z,blocks-x,blocks-y,blocks-z,threads-prod,threads-x,threads-y,threads-z,median,avg,min,max
1246,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,48,8,508,1,512,64,1,8,720322.0,716403.0,679744.0,732940.0
1247,laplap,double,naive,True,False,False,False,512,512,48,8,508,6,512,64,1,8,597836.0,597291.0,589556.0,606898.0
1248,laplap,single,idxvar,False,False,False,False,512,512,49,8,508,7,512,64,1,8,247020.0,245726.0,239753.0,250283.0
1249,laplap,single,idxvar,True,False,False,False,512,512,49,8,508,7,512,64,1,8,336502.0,336861.0,333607.0,339222.0
1250,laplap,single,idxvar,True,True,False,False,512,512,49,8,508,7,512,64,1,8,337679.0,337797.0,333334.0,342246.0
1251,laplap,single,idxvar,True,False,False,True,512,512,49,8,508,7,512,64,1,8,392344.0,392311.0,389740.0,395640.0
1252,laplap,single,idxvar,True,True,False,True,512,512,49,8,508,7,512,64,1,8,408512.0,408314.0,405699.0,411110.0
1253,laplap,single,idxvar,True,False,True,False,512,512,49,8,508,7,512,64,1,8,340454.0,340999.0,338156.0,344983.0
1254,laplap,single,idxvar,True,False,True,True,512,512,49,8,508,7,512,64,1,8,298690.0,299558.0,296363.0,302912.0
1255,laplap,single,idxvar,True,True,True,False,512,512,49,8,508,7,512,64,1,8,348891.0,348701.0,345734.0,351371.0
1256,laplap,single,idxvar,True,True,True,True,512,512,49,8,508,7,512,64,1,8,336318.0,336206.0,333772.0,339078.0
1257,laplap,single,idxvar-shared,True,False,False,False,512,512,49,8,508,7,512,64,1,8,362092.0,362474.0,359942.0,366536.0
1258,laplap,single,idxvar-kloop,True,False,False,False,512,512,49,8,508,1,64,64,1,1,304129.0,304518.0,300608.0,308560.0
1259,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,49,8,508,1,512,64,1,8,420311.0,420293.0,415939.0,428241.0
1260,laplap,single,naive,True,False,False,False,512,512,49,8,508,7,512,64,1,8,457674.0,457505.0,455140.0,460918.0
1261,laplap,double,idxvar,False,False,False,False,512,512,49,8,508,7,512,64,1,8,356783.0,359600.0,350934.0,376662.0
1262,laplap,double,idxvar,True,False,False,False,512,512,49,8,508,7,512,64,1,8,499376.0,498192.0,476092.0,520376.0
1263,laplap,double,idxvar,True,True,False,False,512,512,49,8,508,7,512,64,1,8,499312.0,494218.0,450513.0,517898.0
1264,laplap,double,idxvar,True,False,False,True,512,512,49,8,508,7,512,64,1,8,557029.0,555252.0,540042.0,576121.0
1265,laplap,double,idxvar,True,True,False,True,512,512,49,8,508,7,512,64,1,8,546735.0,541990.0,514926.0,560494.0
1266,laplap,double,idxvar,True,False,True,False,512,512,49,8,508,7,512,64,1,8,506372.0,508348.0,489468.0,521897.0
1267,laplap,double,idxvar,True,False,True,True,512,512,49,8,508,7,512,64,1,8,475131.0,474361.0,446264.0,487656.0
1268,laplap,double,idxvar,True,True,True,False,512,512,49,8,508,7,512,64,1,8,530360.0,529418.0,511073.0,543739.0
1269,laplap,double,idxvar,True,True,True,True,512,512,49,8,508,7,512,64,1,8,504156.0,505810.0,485280.0,521358.0
1270,laplap,double,idxvar-shared,True,False,False,False,512,512,49,8,508,7,512,64,1,8,538224.0,536676.0,519683.0,551076.0
1271,laplap,double,idxvar-kloop,True,False,False,False,512,512,49,8,508,1,64,64,1,1,498860.0,493084.0,458041.0,513459.0
1272,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,49,8,508,1,512,64,1,8,726620.0,726922.0,709021.0,756261.0
1273,laplap,double,naive,True,False,False,False,512,512,49,8,508,7,512,64,1,8,607504.0,607637.0,600995.0,614283.0
1274,laplap,single,idxvar,False,False,False,False,512,512,50,8,508,7,512,64,1,8,252052.0,251922.0,245777.0,257126.0
1275,laplap,single,idxvar,True,False,False,False,512,512,50,8,508,7,512,64,1,8,348529.0,348438.0,346233.0,353386.0
1276,laplap,single,idxvar,True,True,False,False,512,512,50,8,508,7,512,64,1,8,343302.0,343249.0,339568.0,357023.0
1277,laplap,single,idxvar,True,False,False,True,512,512,50,8,508,7,512,64,1,8,404850.0,404740.0,401063.0,408123.0
1278,laplap,single,idxvar,True,True,False,True,512,512,50,8,508,7,512,64,1,8,401214.0,401660.0,399401.0,405410.0
1279,laplap,single,idxvar,True,False,True,False,512,512,50,8,508,7,512,64,1,8,343742.0,343784.0,341414.0,346123.0
1280,laplap,single,idxvar,True,False,True,True,512,512,50,8,508,7,512,64,1,8,304788.0,305612.0,300784.0,310205.0
1281,laplap,single,idxvar,True,True,True,False,512,512,50,8,508,7,512,64,1,8,352300.0,352013.0,349745.0,354817.0
1282,laplap,single,idxvar,True,True,True,True,512,512,50,8,508,7,512,64,1,8,340487.0,340521.0,337175.0,342616.0
1283,laplap,single,idxvar-shared,True,False,False,False,512,512,50,8,508,7,512,64,1,8,369574.0,369965.0,366696.0,375397.0
1284,laplap,single,idxvar-kloop,True,False,False,False,512,512,50,8,508,1,64,64,1,1,309058.0,309637.0,306073.0,314408.0
1285,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,50,8,508,1,512,64,1,8,415215.0,415556.0,412325.0,423103.0
1286,laplap,single,naive,True,False,False,False,512,512,50,8,508,7,512,64,1,8,464542.0,464714.0,462627.0,466602.0
1287,laplap,double,idxvar,False,False,False,False,512,512,50,8,508,7,512,64,1,8,361762.0,364279.0,349935.0,387868.0
1288,laplap,double,idxvar,True,False,False,False,512,512,50,8,508,7,512,64,1,8,494816.0,496516.0,475402.0,510132.0
1289,laplap,double,idxvar,True,True,False,False,512,512,50,8,508,7,512,64,1,8,490244.0,495242.0,467350.0,510845.0
1290,laplap,double,idxvar,True,False,False,True,512,512,50,8,508,7,512,64,1,8,547301.0,551162.0,537259.0,577063.0
1291,laplap,double,idxvar,True,True,False,True,512,512,50,8,508,7,512,64,1,8,563882.0,561990.0,542351.0,574782.0
1292,laplap,double,idxvar,True,False,True,False,512,512,50,8,508,7,512,64,1,8,515392.0,513113.0,499304.0,526856.0
1293,laplap,double,idxvar,True,False,True,True,512,512,50,8,508,7,512,64,1,8,476467.0,481712.0,464037.0,495659.0
1294,laplap,double,idxvar,True,True,True,False,512,512,50,8,508,7,512,64,1,8,539407.0,542015.0,522051.0,559704.0
1295,laplap,double,idxvar,True,True,True,True,512,512,50,8,508,7,512,64,1,8,514636.0,514250.0,502539.0,526703.0
1296,laplap,double,idxvar-shared,True,False,False,False,512,512,50,8,508,7,512,64,1,8,549511.0,546862.0,535967.0,555596.0
1297,laplap,double,idxvar-kloop,True,False,False,False,512,512,50,8,508,1,64,64,1,1,508757.0,509186.0,482857.0,531994.0
1298,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,50,8,508,1,512,64,1,8,728728.0,732165.0,708462.0,763670.0
1299,laplap,double,naive,True,False,False,False,512,512,50,8,508,7,512,64,1,8,619990.0,620895.0,615036.0,631068.0
1300,laplap,single,idxvar,False,False,False,False,512,512,51,8,508,7,512,64,1,8,249548.0,249113.0,244194.0,252772.0
1301,laplap,single,idxvar,True,False,False,False,512,512,51,8,508,7,512,64,1,8,351710.0,351477.0,347138.0,364478.0
1302,laplap,single,idxvar,True,True,False,False,512,512,51,8,508,7,512,64,1,8,346246.0,346373.0,343652.0,350618.0
1303,laplap,single,idxvar,True,False,False,True,512,512,51,8,508,7,512,64,1,8,401104.0,401041.0,398025.0,405148.0
1304,laplap,single,idxvar,True,True,False,True,512,512,51,8,508,7,512,64,1,8,412684.0,412929.0,410768.0,416392.0
1305,laplap,single,idxvar,True,False,True,False,512,512,51,8,508,7,512,64,1,8,347182.0,347564.0,344180.0,351069.0
1306,laplap,single,idxvar,True,False,True,True,512,512,51,8,508,7,512,64,1,8,308686.0,308294.0,305505.0,310323.0
1307,laplap,single,idxvar,True,True,True,False,512,512,51,8,508,7,512,64,1,8,360904.0,360987.0,359310.0,363185.0
1308,laplap,single,idxvar,True,True,True,True,512,512,51,8,508,7,512,64,1,8,348194.0,348268.0,344313.0,352108.0
1309,laplap,single,idxvar-shared,True,False,False,False,512,512,51,8,508,7,512,64,1,8,372222.0,372191.0,367408.0,375023.0
1310,laplap,single,idxvar-kloop,True,False,False,False,512,512,51,8,508,1,64,64,1,1,312464.0,312850.0,308568.0,317263.0
1311,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,51,8,508,1,512,64,1,8,421320.0,421303.0,419047.0,423097.0
1312,laplap,single,naive,True,False,False,False,512,512,51,8,508,7,512,64,1,8,469618.0,469647.0,466634.0,472028.0
1313,laplap,double,idxvar,False,False,False,False,512,512,51,8,508,7,512,64,1,8,359426.0,359199.0,337560.0,376969.0
1314,laplap,double,idxvar,True,False,False,False,512,512,51,8,508,7,512,64,1,8,509310.0,510149.0,489257.0,545403.0
1315,laplap,double,idxvar,True,True,False,False,512,512,51,8,508,7,512,64,1,8,520668.0,519037.0,494898.0,535474.0
1316,laplap,double,idxvar,True,False,False,True,512,512,51,8,508,7,512,64,1,8,559054.0,562542.0,545245.0,586419.0
1317,laplap,double,idxvar,True,True,False,True,512,512,51,8,508,7,512,64,1,8,556602.0,558441.0,540162.0,575188.0
1318,laplap,double,idxvar,True,False,True,False,512,512,51,8,508,7,512,64,1,8,524954.0,524113.0,510671.0,533930.0
1319,laplap,double,idxvar,True,False,True,True,512,512,51,8,508,7,512,64,1,8,504358.0,504069.0,485354.0,517031.0
1320,laplap,double,idxvar,True,True,True,False,512,512,51,8,508,7,512,64,1,8,548550.0,546854.0,527965.0,562408.0
1321,laplap,double,idxvar,True,True,True,True,512,512,51,8,508,7,512,64,1,8,522411.0,522702.0,511519.0,539292.0
1322,laplap,double,idxvar-shared,True,False,False,False,512,512,51,8,508,7,512,64,1,8,545140.0,543303.0,527394.0,556468.0
1323,laplap,double,idxvar-kloop,True,False,False,False,512,512,51,8,508,1,64,64,1,1,488618.0,482360.0,408443.0,529445.0
1324,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,51,8,508,1,512,64,1,8,748730.0,748063.0,725018.0,780247.0
1325,laplap,double,naive,True,False,False,False,512,512,51,8,508,7,512,64,1,8,635625.0,634448.0,622883.0,643825.0
1326,laplap,single,idxvar,False,False,False,False,512,512,52,8,508,7,512,64,1,8,261596.0,261140.0,256626.0,270059.0
1327,laplap,single,idxvar,True,False,False,False,512,512,52,8,508,7,512,64,1,8,351805.0,351647.0,349038.0,354825.0
1328,laplap,single,idxvar,True,True,False,False,512,512,52,8,508,7,512,64,1,8,349060.0,349036.0,345985.0,353930.0
1329,laplap,single,idxvar,True,False,False,True,512,512,52,8,508,7,512,64,1,8,411399.0,411005.0,408548.0,414011.0
1330,laplap,single,idxvar,True,True,False,True,512,512,52,8,508,7,512,64,1,8,407773.0,408430.0,404284.0,412763.0
1331,laplap,single,idxvar,True,False,True,False,512,512,52,8,508,7,512,64,1,8,360118.0,360345.0,357859.0,364478.0
1332,laplap,single,idxvar,True,False,True,True,512,512,52,8,508,7,512,64,1,8,320108.0,320119.0,315777.0,325607.0
1333,laplap,single,idxvar,True,True,True,False,512,512,52,8,508,7,512,64,1,8,363324.0,363105.0,360578.0,365762.0
1334,laplap,single,idxvar,True,True,True,True,512,512,52,8,508,7,512,64,1,8,355670.0,355785.0,353127.0,359071.0
1335,laplap,single,idxvar-shared,True,False,False,False,512,512,52,8,508,7,512,64,1,8,373543.0,374877.0,371347.0,379628.0
1336,laplap,single,idxvar-kloop,True,False,False,False,512,512,52,8,508,1,64,64,1,1,318574.0,318567.0,313881.0,323186.0
1337,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,52,8,508,1,512,64,1,8,424978.0,424605.0,421378.0,427243.0
1338,laplap,single,naive,True,False,False,False,512,512,52,8,508,7,512,64,1,8,475994.0,476041.0,474310.0,478560.0
1339,laplap,double,idxvar,False,False,False,False,512,512,52,8,508,7,512,64,1,8,378440.0,377289.0,357994.0,402453.0
1340,laplap,double,idxvar,True,False,False,False,512,512,52,8,508,7,512,64,1,8,512158.0,519425.0,503809.0,535950.0
1341,laplap,double,idxvar,True,True,False,False,512,512,52,8,508,7,512,64,1,8,515594.0,516844.0,499632.0,540803.0
1342,laplap,double,idxvar,True,False,False,True,512,512,52,8,508,7,512,64,1,8,576202.0,572955.0,548062.0,591133.0
1343,laplap,double,idxvar,True,True,False,True,512,512,52,8,508,7,512,64,1,8,564582.0,567293.0,545595.0,597658.0
1344,laplap,double,idxvar,True,False,True,False,512,512,52,8,508,7,512,64,1,8,534252.0,532674.0,519045.0,541483.0
1345,laplap,double,idxvar,True,False,True,True,512,512,52,8,508,7,512,64,1,8,506947.0,506758.0,496206.0,523915.0
1346,laplap,double,idxvar,True,True,True,False,512,512,52,8,508,7,512,64,1,8,551208.0,548390.0,531960.0,563487.0
1347,laplap,double,idxvar,True,True,True,True,512,512,52,8,508,7,512,64,1,8,542375.0,539894.0,529418.0,549161.0
1348,laplap,double,idxvar-shared,True,False,False,False,512,512,52,8,508,7,512,64,1,8,552157.0,551767.0,538007.0,565283.0
1349,laplap,double,idxvar-kloop,True,False,False,False,512,512,52,8,508,1,64,64,1,1,527286.0,528044.0,500145.0,559110.0
1350,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,52,8,508,1,512,64,1,8,764852.0,761348.0,736014.0,779325.0
1351,laplap,double,naive,True,False,False,False,512,512,52,8,508,7,512,64,1,8,639224.0,641684.0,632854.0,655345.0
1352,laplap,single,idxvar,False,False,False,False,512,512,53,8,508,7,512,64,1,8,261342.0,260946.0,253304.0,265500.0
1353,laplap,single,idxvar,True,False,False,False,512,512,53,8,508,7,512,64,1,8,367204.0,367909.0,363636.0,386647.0
1354,laplap,single,idxvar,True,True,False,False,512,512,53,8,508,7,512,64,1,8,368189.0,367995.0,362681.0,371652.0
1355,laplap,single,idxvar,True,False,False,True,512,512,53,8,508,7,512,64,1,8,429534.0,429473.0,426337.0,432846.0
1356,laplap,single,idxvar,True,True,False,True,512,512,53,8,508,7,512,64,1,8,419676.0,418878.0,415142.0,421049.0
1357,laplap,single,idxvar,True,False,True,False,512,512,53,8,508,7,512,64,1,8,361569.0,361517.0,358308.0,365586.0
1358,laplap,single,idxvar,True,False,True,True,512,512,53,8,508,7,512,64,1,8,334652.0,334676.0,331162.0,338708.0
1359,laplap,single,idxvar,True,True,True,False,512,512,53,8,508,7,512,64,1,8,377180.0,377429.0,372997.0,382816.0
1360,laplap,single,idxvar,True,True,True,True,512,512,53,8,508,7,512,64,1,8,364986.0,364951.0,360700.0,367744.0
1361,laplap,single,idxvar-shared,True,False,False,False,512,512,53,8,508,7,512,64,1,8,377359.0,377351.0,374050.0,380493.0
1362,laplap,single,idxvar-kloop,True,False,False,False,512,512,53,8,508,1,64,64,1,1,325800.0,325982.0,321926.0,332066.0
1363,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,53,8,508,1,512,64,1,8,428942.0,428608.0,425884.0,430798.0
1364,laplap,single,naive,True,False,False,False,512,512,53,8,508,7,512,64,1,8,485423.0,485627.0,483769.0,488124.0
1365,laplap,double,idxvar,False,False,False,False,512,512,53,8,508,7,512,64,1,8,384269.0,383244.0,368843.0,400409.0
1366,laplap,double,idxvar,True,False,False,False,512,512,53,8,508,7,512,64,1,8,542286.0,547132.0,536846.0,567688.0
1367,laplap,double,idxvar,True,True,False,False,512,512,53,8,508,7,512,64,1,8,527211.0,523238.0,494075.0,541291.0
1368,laplap,double,idxvar,True,False,False,True,512,512,53,8,508,7,512,64,1,8,573772.0,574006.0,560477.0,591392.0
1369,laplap,double,idxvar,True,True,False,True,512,512,53,8,508,7,512,64,1,8,589568.0,585888.0,556434.0,604681.0
1370,laplap,double,idxvar,True,False,True,False,512,512,53,8,508,7,512,64,1,8,550553.0,550191.0,536397.0,562391.0
1371,laplap,double,idxvar,True,False,True,True,512,512,53,8,508,7,512,64,1,8,530921.0,527765.0,506027.0,537572.0
1372,laplap,double,idxvar,True,True,True,False,512,512,53,8,508,7,512,64,1,8,573514.0,571766.0,558530.0,581827.0
1373,laplap,double,idxvar,True,True,True,True,512,512,53,8,508,7,512,64,1,8,545243.0,549869.0,533811.0,565687.0
1374,laplap,double,idxvar-shared,True,False,False,False,512,512,53,8,508,7,512,64,1,8,565022.0,565714.0,546529.0,581742.0
1375,laplap,double,idxvar-kloop,True,False,False,False,512,512,53,8,508,1,64,64,1,1,547248.0,544153.0,514377.0,565990.0
1376,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,53,8,508,1,512,64,1,8,762802.0,759164.0,728488.0,802662.0
1377,laplap,double,naive,True,False,False,False,512,512,53,8,508,7,512,64,1,8,653976.0,652732.0,642479.0,669522.0
1378,laplap,single,idxvar,False,False,False,False,512,512,54,8,508,7,512,64,1,8,273726.0,273497.0,266565.0,277951.0
1379,laplap,single,idxvar,True,False,False,False,512,512,54,8,508,7,512,64,1,8,367386.0,367702.0,363752.0,372954.0
1380,laplap,single,idxvar,True,True,False,False,512,512,54,8,508,7,512,64,1,8,363264.0,363104.0,360472.0,365717.0
1381,laplap,single,idxvar,True,False,False,True,512,512,54,8,508,7,512,64,1,8,428204.0,427820.0,425184.0,430808.0
1382,laplap,single,idxvar,True,True,False,True,512,512,54,8,508,7,512,64,1,8,427420.0,426474.0,423130.0,430800.0
1383,laplap,single,idxvar,True,False,True,False,512,512,54,8,508,7,512,64,1,8,375792.0,376793.0,372661.0,381728.0
1384,laplap,single,idxvar,True,False,True,True,512,512,54,8,508,7,512,64,1,8,330256.0,330064.0,325302.0,333582.0
1385,laplap,single,idxvar,True,True,True,False,512,512,54,8,508,7,512,64,1,8,376054.0,376258.0,375080.0,378928.0
1386,laplap,single,idxvar,True,True,True,True,512,512,54,8,508,7,512,64,1,8,372476.0,372437.0,369777.0,376015.0
1387,laplap,single,idxvar-shared,True,False,False,False,512,512,54,8,508,7,512,64,1,8,380294.0,379829.0,376603.0,383474.0
1388,laplap,single,idxvar-kloop,True,False,False,False,512,512,54,8,508,1,64,64,1,1,330669.0,330182.0,324185.0,335433.0
1389,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,54,8,508,1,512,64,1,8,428260.0,427711.0,424946.0,430116.0
1390,laplap,single,naive,True,False,False,False,512,512,54,8,508,7,512,64,1,8,494526.0,494174.0,492112.0,495801.0
1391,laplap,double,idxvar,False,False,False,False,512,512,54,8,508,7,512,64,1,8,385342.0,387294.0,362813.0,408723.0
1392,laplap,double,idxvar,True,False,False,False,512,512,54,8,508,7,512,64,1,8,536995.0,534234.0,506886.0,552420.0
1393,laplap,double,idxvar,True,True,False,False,512,512,54,8,508,7,512,64,1,8,530659.0,529774.0,498270.0,554716.0
1394,laplap,double,idxvar,True,False,False,True,512,512,54,8,508,7,512,64,1,8,580722.0,577900.0,550834.0,600881.0
1395,laplap,double,idxvar,True,True,False,True,512,512,54,8,508,7,512,64,1,8,581770.0,578849.0,538431.0,597324.0
1396,laplap,double,idxvar,True,False,True,False,512,512,54,8,508,7,512,64,1,8,551310.0,551131.0,537841.0,571489.0
1397,laplap,double,idxvar,True,False,True,True,512,512,54,8,508,7,512,64,1,8,530255.0,529352.0,513256.0,543474.0
1398,laplap,double,idxvar,True,True,True,False,512,512,54,8,508,7,512,64,1,8,577484.0,576295.0,565636.0,589325.0
1399,laplap,double,idxvar,True,True,True,True,512,512,54,8,508,7,512,64,1,8,555965.0,553151.0,538435.0,566428.0
1400,laplap,double,idxvar-shared,True,False,False,False,512,512,54,8,508,7,512,64,1,8,562796.0,564442.0,553487.0,581454.0
1401,laplap,double,idxvar-kloop,True,False,False,False,512,512,54,8,508,1,64,64,1,1,525734.0,520898.0,484018.0,551768.0
1402,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,54,8,508,1,512,64,1,8,780450.0,777663.0,742215.0,804703.0
1403,laplap,double,naive,True,False,False,False,512,512,54,8,508,7,512,64,1,8,661506.0,660226.0,647789.0,667706.0
1404,laplap,single,idxvar,False,False,False,False,512,512,55,8,508,7,512,64,1,8,272545.0,271915.0,266607.0,275861.0
1405,laplap,single,idxvar,True,False,False,False,512,512,55,8,508,7,512,64,1,8,384692.0,384790.0,381917.0,388106.0
1406,laplap,single,idxvar,True,True,False,False,512,512,55,8,508,7,512,64,1,8,371796.0,371525.0,368728.0,374940.0
1407,laplap,single,idxvar,True,False,False,True,512,512,55,8,508,7,512,64,1,8,442526.0,442210.0,438105.0,446074.0
1408,laplap,single,idxvar,True,True,False,True,512,512,55,8,508,7,512,64,1,8,442356.0,441636.0,438458.0,444327.0
1409,laplap,single,idxvar,True,False,True,False,512,512,55,8,508,7,512,64,1,8,374297.0,374280.0,371615.0,376511.0
1410,laplap,single,idxvar,True,False,True,True,512,512,55,8,508,7,512,64,1,8,334296.0,333847.0,330238.0,338057.0
1411,laplap,single,idxvar,True,True,True,False,512,512,55,8,508,7,512,64,1,8,385281.0,385382.0,382515.0,387989.0
1412,laplap,single,idxvar,True,True,True,True,512,512,55,8,508,7,512,64,1,8,375446.0,375299.0,371681.0,379594.0
1413,laplap,single,idxvar-shared,True,False,False,False,512,512,55,8,508,7,512,64,1,8,383070.0,383421.0,380753.0,387925.0
1414,laplap,single,idxvar-kloop,True,False,False,False,512,512,55,8,508,1,64,64,1,1,332762.0,333107.0,329752.0,338317.0
1415,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,55,8,508,1,512,64,1,8,434494.0,434340.0,431114.0,438954.0
1416,laplap,single,naive,True,False,False,False,512,512,55,8,508,7,512,64,1,8,504228.0,504600.0,502566.0,506995.0
1417,laplap,double,idxvar,False,False,False,False,512,512,55,8,508,7,512,64,1,8,404849.0,402790.0,385788.0,414595.0
1418,laplap,double,idxvar,True,False,False,False,512,512,55,8,508,7,512,64,1,8,571298.0,569783.0,546611.0,587377.0
1419,laplap,double,idxvar,True,True,False,False,512,512,55,8,508,7,512,64,1,8,533330.0,534567.0,513308.0,552886.0
1420,laplap,double,idxvar,True,False,False,True,512,512,55,8,508,7,512,64,1,8,618658.0,617501.0,597549.0,635383.0
1421,laplap,double,idxvar,True,True,False,True,512,512,55,8,508,7,512,64,1,8,604140.0,594192.0,564275.0,615132.0
1422,laplap,double,idxvar,True,False,True,False,512,512,55,8,508,7,512,64,1,8,568220.0,567301.0,552226.0,579968.0
1423,laplap,double,idxvar,True,False,True,True,512,512,55,8,508,7,512,64,1,8,538912.0,537620.0,524175.0,545906.0
1424,laplap,double,idxvar,True,True,True,False,512,512,55,8,508,7,512,64,1,8,591652.0,588608.0,576390.0,604672.0
1425,laplap,double,idxvar,True,True,True,True,512,512,55,8,508,7,512,64,1,8,565192.0,563293.0,550741.0,574404.0
1426,laplap,double,idxvar-shared,True,False,False,False,512,512,55,8,508,7,512,64,1,8,575912.0,574455.0,557575.0,583604.0
1427,laplap,double,idxvar-kloop,True,False,False,False,512,512,55,8,508,1,64,64,1,1,558766.0,548533.0,498927.0,581405.0
1428,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,55,8,508,1,512,64,1,8,779622.0,776448.0,750186.0,796979.0
1429,laplap,double,naive,True,False,False,False,512,512,55,8,508,7,512,64,1,8,682508.0,682832.0,670615.0,698490.0
1430,laplap,single,idxvar,False,False,False,False,512,512,56,8,508,7,512,64,1,8,269906.0,269724.0,265061.0,275804.0
1431,laplap,single,idxvar,True,False,False,False,512,512,56,8,508,7,512,64,1,8,376898.0,376590.0,371055.0,380015.0
1432,laplap,single,idxvar,True,True,False,False,512,512,56,8,508,7,512,64,1,8,374624.0,373902.0,370871.0,376988.0
1433,laplap,single,idxvar,True,False,False,True,512,512,56,8,508,7,512,64,1,8,446286.0,446547.0,444546.0,449408.0
1434,laplap,single,idxvar,True,True,False,True,512,512,56,8,508,7,512,64,1,8,440978.0,440442.0,435562.0,443505.0
1435,laplap,single,idxvar,True,False,True,False,512,512,56,8,508,7,512,64,1,8,382212.0,381911.0,377685.0,385196.0
1436,laplap,single,idxvar,True,False,True,True,512,512,56,8,508,7,512,64,1,8,337712.0,337717.0,333465.0,340554.0
1437,laplap,single,idxvar,True,True,True,False,512,512,56,8,508,7,512,64,1,8,386021.0,385955.0,382838.0,388452.0
1438,laplap,single,idxvar,True,True,True,True,512,512,56,8,508,7,512,64,1,8,377572.0,377235.0,374188.0,381109.0
1439,laplap,single,idxvar-shared,True,False,False,False,512,512,56,8,508,7,512,64,1,8,397246.0,397240.0,392621.0,403468.0
1440,laplap,single,idxvar-kloop,True,False,False,False,512,512,56,8,508,1,64,64,1,1,343783.0,343247.0,334734.0,348137.0
1441,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,56,8,508,1,512,64,1,8,437192.0,437079.0,433505.0,443049.0
1442,laplap,single,naive,True,False,False,False,512,512,56,8,508,7,512,64,1,8,511803.0,511801.0,509272.0,513486.0
1443,laplap,double,idxvar,False,False,False,False,512,512,56,8,508,7,512,64,1,8,405974.0,407680.0,378888.0,425320.0
1444,laplap,double,idxvar,True,False,False,False,512,512,56,8,508,7,512,64,1,8,551718.0,559008.0,533424.0,587944.0
1445,laplap,double,idxvar,True,True,False,False,512,512,56,8,508,7,512,64,1,8,552516.0,552085.0,527786.0,568785.0
1446,laplap,double,idxvar,True,False,False,True,512,512,56,8,508,7,512,64,1,8,617790.0,616785.0,598968.0,630487.0
1447,laplap,double,idxvar,True,True,False,True,512,512,56,8,508,7,512,64,1,8,593996.0,595596.0,568184.0,616920.0
1448,laplap,double,idxvar,True,False,True,False,512,512,56,8,508,7,512,64,1,8,570531.0,568489.0,550877.0,580398.0
1449,laplap,double,idxvar,True,False,True,True,512,512,56,8,508,7,512,64,1,8,540344.0,541396.0,528815.0,553117.0
1450,laplap,double,idxvar,True,True,True,False,512,512,56,8,508,7,512,64,1,8,592813.0,591764.0,575289.0,603061.0
1451,laplap,double,idxvar,True,True,True,True,512,512,56,8,508,7,512,64,1,8,578432.0,576976.0,564138.0,590423.0
1452,laplap,double,idxvar-shared,True,False,False,False,512,512,56,8,508,7,512,64,1,8,583313.0,583187.0,569381.0,595983.0
1453,laplap,double,idxvar-kloop,True,False,False,False,512,512,56,8,508,1,64,64,1,1,560356.0,553340.0,504375.0,575240.0
1454,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,56,8,508,1,512,64,1,8,772430.0,769768.0,732375.0,795771.0
1455,laplap,double,naive,True,False,False,False,512,512,56,8,508,7,512,64,1,8,694843.0,693923.0,686974.0,700255.0
1456,laplap,single,idxvar,False,False,False,False,512,512,57,8,508,8,512,64,1,8,285252.0,285443.0,281635.0,290956.0
1457,laplap,single,idxvar,True,False,False,False,512,512,57,8,508,8,512,64,1,8,404833.0,404889.0,399337.0,409218.0
1458,laplap,single,idxvar,True,True,False,False,512,512,57,8,508,8,512,64,1,8,383016.0,383076.0,380539.0,386240.0
1459,laplap,single,idxvar,True,False,False,True,512,512,57,8,508,8,512,64,1,8,478006.0,477782.0,473322.0,481610.0
1460,laplap,single,idxvar,True,True,False,True,512,512,57,8,508,8,512,64,1,8,450640.0,449863.0,445711.0,453937.0
1461,laplap,single,idxvar,True,False,True,False,512,512,57,8,508,8,512,64,1,8,394680.0,394276.0,390414.0,398162.0
1462,laplap,single,idxvar,True,False,True,True,512,512,57,8,508,8,512,64,1,8,354734.0,354768.0,350433.0,359133.0
1463,laplap,single,idxvar,True,True,True,False,512,512,57,8,508,8,512,64,1,8,404456.0,404592.0,402639.0,407832.0
1464,laplap,single,idxvar,True,True,True,True,512,512,57,8,508,8,512,64,1,8,388563.0,388300.0,386459.0,389472.0
1465,laplap,single,idxvar-shared,True,False,False,False,512,512,57,8,508,8,512,64,1,8,421730.0,421358.0,417586.0,425835.0
